,Step,Value
809,9348,-0.001804652133090213
810,9353,-0.001810308341759311
811,9364,-0.001806639508341718
812,9365,-0.0018134741632583008
813,9366,-0.0018162314316257178
814,9369,-0.0018229878773094606
815,9385,-0.001829094418536366
816,9412,-0.0018322819443510024
817,9415,-0.0018235056449074922
818,9435,-0.0018130781484584173
819,9441,-0.001803848806973833
820,9442,-0.0017950521389040947
821,9468,-0.0017891231175150538
822,9475,-0.0017841437463399033
823,9482,-0.0017799399488765042
824,9515,-0.0017863991493877393
825,9518,-0.001785070677893862
826,9537,-0.0017842919111149234
827,9538,-0.0017715222820037743
828,9547,-0.0017681523491837364
829,9554,-0.001771949295691899
830,9557,-0.00176802567273498
831,9564,-0.0017610582460076303
832,9567,-0.001767874013547554
833,9586,-0.0017746066334120784
834,9589,-0.0017817332670779576
835,9600,-0.001782632284407178
836,9611,-0.0017897247215631063
837,9621,-0.0017931038343474753
838,9623,-0.0017917835660040005
839,9624,-0.0017988013203439606
840,9627,-0.001789482897140521
841,9651,-0.0017965236581691157
842,9656,-0.0017874564215874247
843,9657,-0.0017807836773715503
844,9661,-0.0017742735905978348
845,9680,-0.0017690938046918563
846,9681,-0.0017561406866449377
847,9690,-0.0017485316397784884
848,9698,-0.0017405499833807036
849,9710,-0.0017294652335468966
850,9747,-0.0017255057512114275
851,9750,-0.0017331694536993133
852,9759,-0.0017346730191623201
853,9760,-0.0017388047589706969
854,9766,-0.00174575313138099
855,9768,-0.0017532143600671802
856,9777,-0.0017525510664665085
857,9812,-0.0017466253458018435
858,9817,-0.001741629662343825
859,9840,-0.0017491321257203868
860,9843,-0.0017565418544631829
861,9846,-0.001763912025918551
862,9855,-0.0017609901856593655
863,9883,-0.0017683158738027718
864,9907,-0.001775417365064744
865,9917,-0.0017791416614140964
866,9972,-0.0017716437647999554
867,9978,-0.0017735949671519558
868,9982,-0.0017671208174804363
869,9985,-0.001774339899305632
870,9996,-0.0017814975503125756
871,9998,-0.0017670615348094497
